Run ID,Name,Source Type,Source Name,User,Status,activation,epochs,input_shape,last_activation,loss_function,lr,optimizer,accuracy,average_acc,average_loss,binary_loss,validation_acc,validation_loss
27c3f3d514fd4ed8881420dd8e709e71,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7feb01da86a8>,100,3072,<function sigmoid at 0x7feb01da87b8>,<function binary_crossentropy at 0x7feb01dff840>,0.0054298807670864835,RMSprop,0.9207400419425964,0.9106299868583679,0.2518432181596756,0.2067932671737671,0.9106300427436829,0.25183991227149966
1279b2790a7f4cab8ea79cad3d2aedb0,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7f9e49f9e488>,100,3072,<function softmax at 0x7f9e49f9e378>,<function binary_crossentropy at 0x7f9e49ff5840>,0.03971239126589958,RMSprop,0.8200000392341614,0.8200000149726868,2.8854428787231443,2.8854429682922365,0.8200000452041626,2.885442950439453
797373e220d34cef96da5dc7ae5d8314,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7f74e63f36a8>,100,3072,<function sigmoid at 0x7f74e63f37b8>,<function logcosh at 0x7f74e644a6a8>,0.06775626866266922,RMSprop,0.7502599996948243,0.4669,0.03462340458035469,0.015817967770695687,0.46689999928474424,0.034623405939340594
502f1f0ff3d74c24b747ef7db1515f58,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7f7d791a4488>,100,3072,<function softmax at 0x7f7d791a4378>,<function binary_crossentropy at 0x7f7d791fb840>,0.008439914585027889,adam,0.8999639773178101,0.8999999761581421,0.3346783832550049,0.3311212069797516,0.8999999761581421,0.3346783838272095
a7f5703661b644f888521cdb67aa632c,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function elu at 0x7f4b0a070488>,100,3072,<function sigmoid at 0x7f4b0a0707b8>,<function mean_squared_error at 0x7f4b0a0c72f0>,0.03563422376645016,RMSprop,0.10000000000238418,0.1,0.10000000149011612,0.10000000149011612,0.1,0.10000000149011612
9c208de393ad41fc8b7695d760ecf065,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function linear at 0x7fddd9901950>,100,3072,<function softmax at 0x7fddd9901378>,<function logcosh at 0x7fddd99586a8>,0.006446344661069966,Nadam,0.09922000000476837,0.1,0.07808056585788727,0.07814823615550995,0.1,0.07808056614398956
0cf2ff4f2f5f46c1abe868ee9dae4ae7,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7f467fabc6a8>,100,3072,<function sigmoid at 0x7f467fabc7b8>,<function logcosh at 0x7f467fb136a8>,0.02612657137921016,RMSprop,0.6421799997138977,0.469,0.03258603192567825,0.02203060445308685,0.4689999997615814,0.03258603236675262
492d6eee6e0648eba47b4eecd128e1e7,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7fa1bfb9a6a8>,100,3072,<function softmax at 0x7fa1bfb9a378>,<function logcosh at 0x7fa1bfbf16a8>,0.09599372770027484,<keras.optimizers.SGD object at 0x7fa23496ac50>,0.1015999999499321,0.1049,0.04046797502040863,0.040571168237924574,0.10489999997615815,0.04046797559261322
1abdebbabf034bb7b12cf1a611be2abd,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7fa4c022c6a8>,100,3072,<function sigmoid at 0x7fa4c022c7b8>,<function binary_crossentropy at 0x7fa4c0283840>,0.06241062148363915,<keras.optimizers.SGD object at 0x7fa4c0159fd0>,0.9789680041503906,0.9159999914169311,0.2986408672332764,0.05780868483781815,0.9159999917984009,0.298641770362854
5f8adc5e568e449e9c5888290121edcb,,LOCAL,/home/olivier/M1/ML/projet/4aibd-s1-project-ml/default/apps/src/mModel/main.py,olivier,FINISHED,<function relu at 0x7fc1e89076a8>,100,3072,<function softmax at 0x7fc1e8907378>,<function binary_crossentropy at 0x7fc1e895e840>,0.05861473992137542,<keras.optimizers.SGD object at 0x7fc25d6d7c18>,0.8998439973640442,0.8999999761581421,0.3378399799346924,0.29949905765533447,0.9000000310897827,0.3378399773597717
