epoch	loss	acc	val_loss	val_acc
67	0.080777	0.379260	0.082672	0.365300
68	0.080776	0.384500	0.082930	0.358500
69	0.081745	0.365500	0.082892	0.356000
70	0.080538	0.385660	0.082850	0.347400
71	0.080323	0.384620	0.080789	0.375900
72	0.080178	0.392240	0.082842	0.356100
73	0.081215	0.381800	0.083779	0.336000
74	0.081442	0.370700	0.082767	0.354600
75	0.081286	0.378160	0.086416	0.287900
76	0.081229	0.375940	0.082547	0.349600
77	0.081439	0.369220	0.081356	0.373800
78	0.080409	0.391760	0.083157	0.341800
79	0.081054	0.381840	0.082805	0.343700
80	0.081381	0.376720	0.082933	0.356400
81	0.081595	0.383420	0.081790	0.363500
82	0.081319	0.380620	0.083081	0.349700
83	0.080409	0.389420	0.081432	0.361800
84	0.080063	0.389500	0.085030	0.317600
85	0.080404	0.390300	0.082062	0.369200
86	0.080627	0.387240	0.083217	0.331000
87	0.080177	0.389380	0.081418	0.370400
88	0.080336	0.394060	0.086714	0.305700
89	0.080705	0.387560	0.081872	0.366900
90	0.079986	0.390700	0.081593	0.354200
91	0.080592	0.383100	0.083427	0.343900
92	0.081436	0.375980	0.082348	0.360500
93	0.080677	0.385140	0.087697	0.306500
94	0.080831	0.384560	0.082773	0.354000
95	0.080067	0.392500	0.084051	0.325200
96	0.081129	0.378180	0.081696	0.356500
97	0.081131	0.375420	0.082489	0.353200
98	0.080285	0.389400	0.081095	0.375800
99	0.080184	0.392060	0.081549	0.374700
100	0.079949	0.397180	0.082781	0.343000
101	0.080367	0.389900	0.081832	0.352600
102	0.080685	0.384620	0.083202	0.344300
103	0.081134	0.379600	0.081078	0.366400
104	0.080154	0.391580	0.082469	0.368800
105	0.080107	0.388900	0.081162	0.379200
106	0.079786	0.395260	0.080443	0.386700
107	0.080102	0.395060	0.081182	0.352800
108	0.080576	0.383720	0.081555	0.373100
109	0.079938	0.396740	0.083555	0.339500
110	0.079493	0.402140	0.081443	0.369800
111	0.080816	0.383080	0.087022	0.301100
112	0.079840	0.393340	0.082695	0.353600
113	0.081865	0.378000	0.085238	0.328600
114	0.081322	0.381380	0.083325	0.357500
115	0.079815	0.394580	0.082701	0.368000
116	0.080190	0.394320	0.083551	0.356800
117	0.080628	0.396940	0.081788	0.366300
118	0.079661	0.401640	0.083078	0.358800
119	0.080089	0.393100	0.082888	0.350100
120	0.079401	0.396600	0.083985	0.336900
121	0.080580	0.389340	0.083632	0.320400
122	0.080789	0.387220	0.084522	0.348000
123	0.080697	0.387660	0.084375	0.340400
124	0.080080	0.391060	0.083223	0.354000
125	0.080821	0.382720	0.083658	0.356500
126	0.080407	0.384540	0.086124	0.292200
127	0.080479	0.390920	0.083440	0.331900
128	0.080886	0.383200	0.080600	0.375700
129	0.079371	0.401160	0.081699	0.368700
130	0.079452	0.402520	0.081647	0.355700
131	0.079369	0.401340	0.081177	0.377400
132	0.080167	0.392100	0.082705	0.359800
133	0.080286	0.397080	0.082376	0.372900
134	0.079692	0.400160	0.084697	0.334300
135	0.081122	0.383240	0.081254	0.374700
136	0.079979	0.395140	0.085253	0.304200
137	0.080279	0.386840	0.082164	0.343700
138	0.079721	0.396120	0.081307	0.373500
139	0.080235	0.393400	0.082880	0.339400
140	0.079669	0.397740	0.083070	0.356700
141	0.079471	0.400860	0.081256	0.352900
142	0.079612	0.390260	0.082799	0.338900
143	0.080021	0.390400	0.082187	0.360200
144	0.079387	0.404920	0.083907	0.361600
145	0.081021	0.384480	0.083621	0.331100
146	0.081551	0.380560	0.082991	0.319900
147	0.079788	0.393600	0.083058	0.355800
148	0.079850	0.402520	0.080837	0.379300
149	0.079191	0.405520	0.081441	0.369800
150	0.079184	0.403520	0.081841	0.354300
151	0.079521	0.401540	0.081879	0.358800
152	0.079927	0.393920	0.084308	0.323300
153	0.079949	0.387320	0.081383	0.375000
154	0.079434	0.403220	0.084452	0.340000
155	0.080184	0.389120	0.081941	0.350800
156	0.079297	0.404760	0.082199	0.348700
157	0.079181	0.402060	0.080444	0.387900
158	0.078404	0.414700	0.082851	0.343200
159	0.080679	0.386660	0.080301	0.384600
160	0.080295	0.391020	0.083288	0.322000
161	0.080016	0.397000	0.082355	0.368100
162	0.080196	0.385320	0.082550	0.357500
163	0.079226	0.405640	0.080792	0.385100
164	0.079492	0.403860	0.082490	0.345300
165	0.079270	0.407220	0.081363	0.350900
166	0.079796	0.397920	0.080221	0.380600
167	0.078473	0.415640	0.082713	0.356400
168	0.079026	0.406900	0.082393	0.342700
169	0.079552	0.400280	0.082707	0.340700
170	0.079314	0.403100	0.082208	0.369100
171	0.081347	0.390540	0.085317	0.319200
172	0.079921	0.393120	0.086905	0.288800
173	0.081103	0.386520	0.081291	0.374800
174	0.079825	0.386720	0.081881	0.353300
175	0.078464	0.414840	0.083313	0.357000
176	0.080113	0.400880	0.084415	0.355700
177	0.079678	0.409020	0.081751	0.367700
178	0.079790	0.398060	0.083335	0.343900
179	0.081487	0.385360	0.085374	0.336200
180	0.080405	0.381680	0.080168	0.390700
181	0.079001	0.408260	0.081987	0.351000
182	0.079259	0.402860	0.082469	0.360800
183	0.079623	0.397240	0.082549	0.368000
184	0.079365	0.396480	0.082261	0.352100
185	0.079418	0.394060	0.084407	0.347600
186	0.080608	0.381760	0.088115	0.336300
187	0.081613	0.370620	0.080723	0.379600
188	0.079413	0.402880	0.081529	0.369200
189	0.079260	0.401060	0.085938	0.335200
190	0.080546	0.392400	0.082981	0.362200
191	0.079230	0.409680	0.082306	0.351700
192	0.079217	0.407260	0.082338	0.347100
193	0.078904	0.406960	0.081654	0.375700
194	0.078860	0.414600	0.082517	0.372700
195	0.078472	0.419300	0.083987	0.354800
196	0.080258	0.399960	0.082026	0.378300
197	0.078853	0.413280	0.080589	0.376100
198	0.078757	0.414020	0.081636	0.368700
199	0.078687	0.411440	0.082618	0.345800
200	0.080207	0.395340	0.083515	0.333100
201	0.079911	0.398160	0.082020	0.369200
202	0.078463	0.420120	0.081940	0.357500
203	0.078851	0.411160	0.081152	0.373600
204	0.079183	0.400900	0.083193	0.322100
205	0.079310	0.403000	0.081429	0.366700
206	0.078632	0.410640	0.080806	0.360500
207	0.078502	0.410840	0.083064	0.356500
208	0.079387	0.403920	0.081501	0.357800
209	0.079058	0.406500	0.084004	0.334400
210	0.079627	0.403640	0.082298	0.369600
211	0.079924	0.393820	0.083087	0.342400
212	0.079351	0.396440	0.081858	0.367400
213	0.078778	0.409120	0.083382	0.313300
214	0.079608	0.399820	0.081486	0.368100
215	0.079002	0.405320	0.082964	0.353900
216	0.078605	0.412360	0.083376	0.339300
217	0.079953	0.395240	0.082182	0.353400
218	0.078858	0.409740	0.082567	0.361800
219	0.078626	0.412620	0.082194	0.370200
220	0.080038	0.387120	0.082556	0.351700
221	0.079697	0.399620	0.083148	0.350200
222	0.079477	0.397980	0.085542	0.336700
223	0.079593	0.407880	0.085943	0.302500
224	0.080887	0.384540	0.082408	0.372100
225	0.079043	0.410140	0.084278	0.357800
226	0.079349	0.404240	0.083698	0.360300
227	0.079829	0.403100	0.083016	0.337500
228	0.079045	0.409480	0.085794	0.312500
229	0.079682	0.398680	0.080661	0.363100
230	0.078913	0.409380	0.081139	0.387700
231	0.078465	0.415500	0.084531	0.341700
232	0.080172	0.399480	0.084035	0.325600
233	0.079339	0.406320	0.082625	0.362300
234	0.078664	0.412640	0.081547	0.360400
235	0.078894	0.404600	0.080894	0.372200
236	0.078756	0.409500	0.080900	0.380500
237	0.078582	0.411920	0.082293	0.358400
238	0.078719	0.410160	0.082777	0.354800
239	0.079002	0.404480	0.082152	0.367000
240	0.078967	0.407640	0.083596	0.320300
241	0.078804	0.403500	0.080276	0.388000
242	0.078663	0.408140	0.083032	0.350400
243	0.079061	0.410500	0.080733	0.383100
244	0.078731	0.413120	0.081920	0.375500
245	0.079227	0.405520	0.080800	0.388900
246	0.078254	0.419480	0.082953	0.331900
247	0.079554	0.401040	0.085571	0.340900
248	0.080714	0.383400	0.081918	0.361500
249	0.080529	0.386000	0.083387	0.351200
250	0.079611	0.400560	0.081919	0.375900
251	0.079324	0.407400	0.082932	0.341200
252	0.078249	0.419980	0.081380	0.365800
253	0.079140	0.405300	0.080885	0.371400
254	0.079293	0.412840	0.085479	0.336500
255	0.080754	0.391620	0.083547	0.337800
256	0.078954	0.410100	0.083422	0.353100
257	0.078606	0.412680	0.082424	0.344600
258	0.079675	0.397800	0.085060	0.337500
259	0.079906	0.398720	0.081271	0.366400
260	0.078416	0.414220	0.082919	0.340900
261	0.079075	0.409560	0.082043	0.379100
262	0.078879	0.411680	0.081418	0.363400
263	0.078734	0.411440	0.080278	0.385500
264	0.079642	0.399040	0.083317	0.370300
265	0.079639	0.399120	0.088015	0.315300
266	0.081230	0.381300	0.085211	0.343200
267	0.079217	0.410680	0.081030	0.376200
268	0.078099	0.427300	0.082126	0.373100
269	0.078614	0.412640	0.083848	0.340300
270	0.079814	0.399080	0.083304	0.352700
271	0.078507	0.415540	0.081164	0.367700
272	0.078030	0.421760	0.082590	0.350900
273	0.078490	0.416420	0.080612	0.377200
274	0.078825	0.414160	0.080693	0.383800
275	0.078952	0.412120	0.081692	0.378900
276	0.078332	0.420580	0.081160	0.368200
277	0.078598	0.415040	0.083512	0.331200
278	0.078766	0.408740	0.081967	0.369000
279	0.079187	0.407080	0.081849	0.356700
280	0.079509	0.394380	0.085496	0.309500
281	0.080537	0.385900	0.080879	0.375000
282	0.080080	0.393860	0.081956	0.365500
283	0.079424	0.409560	0.081125	0.382700
284	0.079477	0.404220	0.082891	0.355100
285	0.078760	0.413580	0.082247	0.359600
286	0.078861	0.413120	0.080879	0.373600
287	0.078217	0.418520	0.081725	0.369700
288	0.079178	0.409420	0.081048	0.386100
289	0.079383	0.403020	0.084103	0.343000
290	0.079025	0.411000	0.080898	0.375000
291	0.078868	0.410400	0.081050	0.371500
292	0.079002	0.407880	0.085915	0.334700
293	0.079980	0.395440	0.082711	0.352300
294	0.078447	0.416700	0.081158	0.367800
295	0.079161	0.405900	0.082231	0.340600
296	0.079570	0.394400	0.082927	0.326900
297	0.079713	0.397160	0.082063	0.380200
298	0.079106	0.410900	0.081758	0.356900
299	0.078492	0.416440	0.081229	0.376400
300	0.078244	0.417980	0.081324	0.361500
301	0.078711	0.407420	0.083253	0.310500
302	0.079621	0.398720	0.082753	0.366200
303	0.079039	0.408780	0.084328	0.351300
304	0.079599	0.404540	0.082265	0.355400
305	0.078923	0.408320	0.082840	0.340800
306	0.079172	0.405660	0.082401	0.372200
307	0.078441	0.421360	0.082515	0.360500
308	0.078390	0.420900	0.082267	0.364400
309	0.079395	0.404460	0.085121	0.330600
310	0.079908	0.404640	0.083381	0.342200
311	0.079287	0.406140	0.080989	0.373700
312	0.077960	0.424080	0.081825	0.360300
313	0.078589	0.415260	0.080113	0.386000
314	0.078850	0.410140	0.084562	0.343700
315	0.078808	0.413060	0.081291	0.358900
316	0.079388	0.402140	0.082943	0.356300
317	0.079057	0.408220	0.081043	0.386400
318	0.078456	0.420620	0.083467	0.325900
319	0.078883	0.413080	0.081751	0.366100
320	0.078397	0.413920	0.081004	0.386700
321	0.078275	0.421340	0.084561	0.319600
322	0.079867	0.397960	0.082175	0.364600
323	0.079054	0.405120	0.083473	0.338500
324	0.078995	0.403300	0.082888	0.337500
325	0.078278	0.415840	0.080277	0.387800
326	0.078028	0.422440	0.083059	0.364500
327	0.078711	0.417640	0.081993	0.349300
328	0.078353	0.416220	0.083431	0.329200
329	0.079141	0.400740	0.084434	0.336400
330	0.078763	0.411380	0.080877	0.380400
331	0.079078	0.407320	0.082687	0.356000
332	0.079490	0.406920	0.084871	0.345500
333	0.079906	0.406080	0.082359	0.361900
334	0.080222	0.394600	0.084169	0.335500
335	0.078791	0.416060	0.084942	0.329400
336	0.079799	0.399240	0.081919	0.363900
337	0.078605	0.415880	0.081738	0.378300
338	0.078875	0.410140	0.082504	0.359800
339	0.078874	0.410380	0.081634	0.367200
340	0.078008	0.422880	0.083438	0.331700
341	0.078279	0.417480	0.080953	0.375300
342	0.078740	0.413880	0.082921	0.343200
343	0.079492	0.399840	0.084356	0.326500
344	0.079875	0.391120	0.082417	0.355000
345	0.078885	0.413300	0.080804	0.369100
346	0.078613	0.417560	0.083695	0.336800
347	0.078730	0.412480	0.081830	0.373900
348	0.077988	0.423860	0.083551	0.319700
349	0.078960	0.409820	0.080395	0.387700
350	0.078757	0.413520	0.082825	0.342500
351	0.078474	0.409860	0.080616	0.378300
352	0.078848	0.413800	0.083802	0.360600
353	0.078703	0.421780	0.082795	0.367200
354	0.078301	0.418460	0.083049	0.354300
355	0.078788	0.410120	0.081783	0.365200
356	0.078713	0.410500	0.082088	0.367400
357	0.079186	0.404080	0.082971	0.343300
358	0.078848	0.409420	0.084296	0.328700
359	0.079026	0.409500	0.083636	0.343000
360	0.079025	0.409100	0.085284	0.350900
361	0.080104	0.399920	0.085218	0.296700
362	0.079405	0.400220	0.082031	0.359900
363	0.078484	0.414040	0.081968	0.360300
364	0.078709	0.417220	0.084808	0.348500
365	0.079228	0.410460	0.081976	0.355300
366	0.078975	0.412420	0.082867	0.347100
367	0.078882	0.410980	0.084055	0.344200
368	0.078607	0.413740	0.082228	0.369800
369	0.079308	0.412180	0.082389	0.359800
370	0.079027	0.406640	0.083717	0.330700
371	0.078279	0.418440	0.083943	0.328700
372	0.079487	0.398080	0.082485	0.340000
373	0.079029	0.404380	0.082419	0.368600
374	0.078307	0.417760	0.083180	0.349900
375	0.078582	0.409560	0.081507	0.361100
376	0.078869	0.413580	0.080714	0.373000
377	0.078417	0.418580	0.081072	0.375500
378	0.078396	0.417920	0.085691	0.296700
379	0.079531	0.398820	0.082684	0.358800
380	0.078776	0.411440	0.081128	0.365900
381	0.077786	0.425000	0.082031	0.360700
382	0.078417	0.422440	0.081599	0.362600
383	0.078547	0.419520	0.081332	0.367000
384	0.078564	0.415920	0.081540	0.362900
385	0.079386	0.405460	0.081782	0.386100
386	0.079499	0.408060	0.085078	0.349300
387	0.079527	0.399780	0.082225	0.367200
388	0.078899	0.414880	0.081524	0.374800
389	0.078004	0.426800	0.082154	0.357200
390	0.078596	0.417100	0.081676	0.356100
391	0.079011	0.402220	0.083691	0.347100
392	0.079422	0.406160	0.083082	0.337000
393	0.079370	0.409940	0.081871	0.370000
394	0.078232	0.419320	0.082895	0.336900
395	0.078776	0.408560	0.083995	0.314800
396	0.079613	0.392080	0.082165	0.362100
397	0.078973	0.405280	0.083283	0.336300
398	0.080388	0.401840	0.082688	0.350600
399	0.078162	0.424740	0.082985	0.348100
400	0.079286	0.402080	0.081897	0.360800
401	0.079922	0.391840	0.083249	0.342800
402	0.078174	0.422700	0.081372	0.356100
403	0.078721	0.412960	0.082581	0.350900
404	0.078256	0.420580	0.080666	0.384500
405	0.078546	0.417360	0.084347	0.341300
406	0.078564	0.416980	0.082019	0.344600
407	0.078510	0.416540	0.081878	0.367500
408	0.077712	0.429120	0.081140	0.380500
409	0.079247	0.403640	0.082075	0.353600
410	0.078948	0.417520	0.082315	0.368900
411	0.078157	0.426500	0.081892	0.370900
412	0.077781	0.427140	0.080963	0.385000
413	0.078258	0.419320	0.083038	0.323900
414	0.078798	0.413220	0.082466	0.361700
415	0.078146	0.419680	0.081437	0.365400
416	0.078091	0.420140	0.081276	0.367300
417	0.078285	0.418000	0.082916	0.342800
418	0.078612	0.412860	0.081658	0.369300
419	0.078188	0.424400	0.081084	0.368600
420	0.078849	0.410820	0.082203	0.350700
421	0.079280	0.408820	0.081902	0.360300
422	0.079668	0.400140	0.080282	0.389800
423	0.078447	0.420880	0.082090	0.351100
424	0.078197	0.413880	0.080670	0.381100
425	0.078264	0.422080	0.081967	0.360200
426	0.079304	0.407200	0.081968	0.349000
427	0.079333	0.412500	0.082323	0.365500
428	0.077906	0.421340	0.082451	0.356600
429	0.079188	0.410520	0.081148	0.367700
430	0.077562	0.427740	0.080437	0.375600
431	0.078422	0.411380	0.083450	0.356400
432	0.078468	0.413940	0.081879	0.344200
433	0.078532	0.414300	0.082394	0.359700
434	0.078349	0.420820	0.083068	0.345300
435	0.078828	0.414560	0.081808	0.375200
436	0.078859	0.410660	0.080901	0.366000
437	0.078294	0.417860	0.082663	0.356800
438	0.079383	0.400420	0.081910	0.370600
439	0.078584	0.416300	0.083375	0.347400
440	0.078841	0.412680	0.081321	0.367600
441	0.078157	0.417660	0.081087	0.365600
442	0.078314	0.413760	0.082795	0.354800
443	0.078150	0.421520	0.081643	0.372000
444	0.077741	0.429700	0.081548	0.375400
445	0.078580	0.414480	0.082659	0.353500
446	0.079482	0.394820	0.084239	0.355600
447	0.079863	0.398540	0.082078	0.357500
448	0.078509	0.415780	0.081390	0.365400
449	0.078527	0.417300	0.082829	0.347200
450	0.078746	0.411760	0.083483	0.357400
451	0.078746	0.415380	0.081820	0.365000
452	0.079066	0.414320	0.082181	0.374800
453	0.078384	0.425080	0.082210	0.356900
454	0.078724	0.418640	0.082392	0.369400
455	0.079701	0.398480	0.082873	0.365500
456	0.079235	0.409120	0.083653	0.339300
457	0.078692	0.418740	0.082237	0.358100
458	0.078333	0.419380	0.080890	0.375200
459	0.078268	0.419180	0.084559	0.321900
460	0.079911	0.392240	0.082312	0.351000
461	0.079001	0.413720	0.081878	0.365300
462	0.078469	0.421260	0.081824	0.367000
463	0.078478	0.414820	0.080476	0.386200
464	0.078639	0.409520	0.083533	0.347000
465	0.077949	0.426620	0.080902	0.367000
466	0.078638	0.412160	0.085198	0.340300
467	0.079793	0.403120	0.081312	0.373000
468	0.078180	0.416360	0.081341	0.357200
469	0.078075	0.425100	0.080254	0.378900
470	0.077467	0.431760	0.080670	0.379400
471	0.078686	0.409580	0.082679	0.355300
472	0.079073	0.413360	0.085677	0.329900
473	0.078573	0.420960	0.082457	0.365600
474	0.078418	0.416660	0.081337	0.369500
475	0.077645	0.427120	0.086252	0.343300
476	0.079524	0.404460	0.082178	0.357800
477	0.078417	0.415580	0.080669	0.389600
478	0.078051	0.425660	0.081143	0.373800
479	0.078800	0.410040	0.084188	0.339500
480	0.078332	0.415820	0.081631	0.364900
481	0.077269	0.433660	0.081350	0.365200
482	0.079134	0.405740	0.082204	0.350700
483	0.077763	0.428480	0.082144	0.366400
484	0.078044	0.423720	0.081931	0.366500
485	0.078428	0.415280	0.081596	0.367900
486	0.078185	0.417100	0.082046	0.363100
487	0.078512	0.422580	0.082462	0.359600
488	0.078416	0.424220	0.082258	0.365500
489	0.077700	0.431920	0.081949	0.347400
490	0.079269	0.404780	0.081932	0.360400
491	0.078236	0.421300	0.081572	0.371700
492	0.077982	0.423840	0.082707	0.363400
493	0.080150	0.399080	0.084459	0.321400
494	0.079116	0.408760	0.082444	0.363400
495	0.078784	0.416820	0.081413	0.369500
496	0.078467	0.415520	0.082334	0.362900
497	0.078426	0.418440	0.084167	0.338300
498	0.078874	0.411440	0.082463	0.355000
499	0.077781	0.427700	0.080822	0.372900
