epoch	loss	acc	val_loss	val_acc
48	0.466580	0.120900	0.472573	0.100000
49	0.470123	0.124440	0.449785	0.102700
50	0.471087	0.105440	0.484155	0.102200
51	0.476882	0.114460	0.469146	0.100000
52	0.467752	0.115380	0.496254	0.128300
53	0.467967	0.122140	0.433234	0.100000
54	0.447081	0.107660	0.431111	0.113300
55	0.431420	0.119060	0.462302	0.100100
56	0.437951	0.109260	0.474397	0.100000
57	0.474322	0.101580	0.427269	0.104100
58	0.459698	0.109820	0.408236	0.106900
59	0.459240	0.108320	0.505967	0.100500
60	0.479800	0.109920	0.483119	0.112800
61	0.471874	0.112840	0.460901	0.100800
62	0.442766	0.113920	0.466741	0.148700
63	0.461354	0.113040	0.495957	0.149500
64	0.459676	0.114260	0.418198	0.108000
65	0.463099	0.109580	0.417714	0.111400
66	0.445222	0.127900	0.484087	0.100000
67	0.467502	0.105680	0.458299	0.100000
68	0.469376	0.111440	0.454146	0.100200
69	0.460899	0.110980	0.470961	0.100000
70	0.455762	0.100240	0.471210	0.100000
71	0.470968	0.110560	0.457584	0.100000
72	0.465382	0.116260	0.426345	0.102700
73	0.457168	0.115760	0.446969	0.100000
74	0.456719	0.118300	0.416997	0.134200
75	0.451900	0.115740	0.483661	0.101000
76	0.453103	0.114780	0.471010	0.120200
77	0.457992	0.115680	0.414028	0.110700
78	0.451707	0.120980	0.490107	0.111900
79	0.449887	0.128240	0.444918	0.100500
80	0.444451	0.112220	0.460990	0.100000
81	0.466390	0.107000	0.455233	0.100000
82	0.457702	0.103020	0.470937	0.171400
83	0.456445	0.124420	0.474632	0.100300
84	0.460927	0.122080	0.439288	0.102000
85	0.454911	0.117640	0.435695	0.113100
86	0.451262	0.110340	0.427156	0.119300
87	0.434847	0.120260	0.454520	0.100100
88	0.441373	0.118520	0.484770	0.100100
89	0.456860	0.117640	0.458812	0.110300
90	0.456662	0.109680	0.465942	0.114000
91	0.444050	0.122260	0.417757	0.100600
92	0.447754	0.111780	0.433002	0.100100
93	0.449612	0.112080	0.452933	0.100300
94	0.448401	0.108260	0.467957	0.100100
95	0.450603	0.109440	0.469888	0.100300
96	0.455373	0.112740	0.434006	0.102900
97	0.442137	0.117180	0.466625	0.100000
98	0.452819	0.112980	0.422853	0.131400
99	0.440678	0.109760	0.455507	0.100100
100	0.436571	0.124780	0.447999	0.109300
101	0.451895	0.119980	0.476473	0.102100
102	0.448336	0.117940	0.405865	0.128500
103	0.446805	0.118460	0.439107	0.105500
104	0.443965	0.114260	0.444539	0.107500
105	0.444394	0.117080	0.436279	0.118900
106	0.439365	0.125200	0.426204	0.099900
107	0.425746	0.123000	0.428990	0.110100
108	0.438272	0.123740	0.405227	0.159400
109	0.430424	0.120680	0.461602	0.100000
110	0.429768	0.113960	0.455141	0.115000
111	0.435704	0.128220	0.427169	0.107900
112	0.441120	0.119940	0.406055	0.137900
113	0.442419	0.133480	0.417294	0.112300
114	0.435424	0.116700	0.457142	0.100000
115	0.433005	0.119780	0.440461	0.122500
116	0.429414	0.112600	0.438387	0.105100
117	0.431515	0.117000	0.452827	0.100200
118	0.435393	0.116560	0.421558	0.117300
119	0.433671	0.118500	0.422425	0.144900
120	0.431888	0.122860	0.406496	0.106600
121	0.433309	0.114000	0.442417	0.160800
122	0.431168	0.118760	0.458800	0.125900
123	0.426244	0.112000	0.427717	0.100000
124	0.430362	0.118040	0.458585	0.122100
125	0.426199	0.122140	0.446681	0.116500
126	0.433159	0.152840	0.419243	0.101200
127	0.422475	0.115300	0.410983	0.160400
128	0.428434	0.122760	0.401599	0.164200
129	0.423344	0.118600	0.403525	0.163600
130	0.422614	0.117700	0.409977	0.101800
131	0.422305	0.124820	0.399957	0.105500
132	0.427353	0.113680	0.425324	0.158000
133	0.424409	0.121460	0.420759	0.101200
134	0.425313	0.113420	0.407485	0.164400
135	0.421682	0.114720	0.427493	0.119700
136	0.428551	0.119240	0.436392	0.113300
137	0.428363	0.109520	0.413093	0.107200
138	0.424405	0.143440	0.430181	0.100100
139	0.421858	0.137280	0.446490	0.100100
140	0.424911	0.121240	0.406121	0.126200
141	0.420978	0.118660	0.403144	0.100600
142	0.415158	0.126500	0.399367	0.105300
143	0.425065	0.115280	0.433980	0.100600
144	0.421448	0.117480	0.407092	0.102700
145	0.418259	0.127220	0.405934	0.127100
146	0.416676	0.132780	0.422178	0.100300
147	0.420106	0.119060	0.394232	0.155800
148	0.413796	0.116820	0.422350	0.102200
149	0.422694	0.122040	0.405824	0.100000
150	0.418876	0.111400	0.408983	0.165400
151	0.409755	0.122680	0.416102	0.105900
152	0.414168	0.115520	0.379788	0.165500
153	0.415430	0.127120	0.398764	0.109300
154	0.414316	0.136380	0.420276	0.159700
155	0.416054	0.111700	0.425235	0.100000
156	0.418285	0.115880	0.426387	0.100100
157	0.408568	0.127280	0.414440	0.099900
158	0.415602	0.111580	0.393014	0.120600
159	0.416090	0.123660	0.407199	0.164300
160	0.406110	0.127960	0.383531	0.125700
161	0.413839	0.126420	0.440686	0.100000
162	0.412739	0.125280	0.408024	0.100200
163	0.415439	0.134220	0.416150	0.129700
164	0.416298	0.128000	0.417361	0.157000
165	0.409383	0.129760	0.447113	0.118200
166	0.411991	0.121780	0.399052	0.107500
167	0.412608	0.126740	0.427499	0.100000
168	0.407939	0.119660	0.409154	0.100000
169	0.404582	0.126540	0.396072	0.106800
170	0.411318	0.110880	0.402742	0.109800
171	0.412046	0.131200	0.437778	0.100000
172	0.413119	0.125220	0.391857	0.114700
173	0.411693	0.119720	0.385508	0.166700
174	0.409989	0.125940	0.407337	0.110400
175	0.409624	0.122720	0.419491	0.100100
176	0.407330	0.117380	0.422758	0.100000
177	0.410184	0.111440	0.403671	0.154700
178	0.405998	0.123540	0.410199	0.106200
179	0.408460	0.119020	0.408040	0.101000
180	0.407267	0.132940	0.407308	0.156000
181	0.410607	0.135220	0.383448	0.154500
182	0.407689	0.122820	0.417882	0.100000
183	0.398442	0.143620	0.401555	0.159000
184	0.409269	0.127520	0.418241	0.100500
185	0.411846	0.123980	0.389965	0.119300
186	0.407734	0.114120	0.401249	0.099600
187	0.414913	0.112100	0.419242	0.100200
188	0.413796	0.140360	0.404810	0.166200
189	0.406396	0.128180	0.421619	0.105800
190	0.409864	0.136000	0.423771	0.153300
191	0.408565	0.125240	0.427045	0.100300
192	0.405086	0.131380	0.399489	0.159600
193	0.410752	0.115960	0.401226	0.100900
194	0.408119	0.129480	0.416903	0.100000
195	0.410632	0.120640	0.427586	0.100000
196	0.406262	0.126580	0.415140	0.148900
197	0.428113	0.126760	0.404870	0.155200
198	0.411200	0.145360	0.404889	0.172000
199	0.410666	0.137600	0.415680	0.109400
200	0.411036	0.105760	0.402858	0.168800
201	0.401479	0.143040	0.393330	0.109400
202	0.410163	0.119260	0.426680	0.106700
203	0.411541	0.131700	0.398842	0.158400
204	0.406506	0.138020	0.423080	0.100000
205	0.411052	0.124440	0.442519	0.172900
206	0.406724	0.148540	0.402691	0.162400
207	0.411795	0.142820	0.409742	0.103400
208	0.408448	0.118400	0.392453	0.105000
209	0.409738	0.114620	0.415287	0.102700
210	0.407828	0.126920	0.398371	0.139600
211	0.401643	0.130740	0.412099	0.158800
212	0.408353	0.148560	0.423066	0.103200
213	0.408488	0.149180	0.406718	0.179800
214	0.409565	0.175560	0.408668	0.102700
215	0.407587	0.126820	0.414920	0.100000
216	0.407613	0.110420	0.413335	0.120400
217	0.398586	0.128120	0.391348	0.105900
218	0.408321	0.120740	0.417858	0.160200
219	0.404781	0.136840	0.401322	0.120800
220	0.401278	0.136680	0.435391	0.175600
221	0.406326	0.150780	0.421338	0.105400
222	0.404390	0.134320	0.404072	0.118200
223	0.403777	0.121420	0.391007	0.145700
224	0.401653	0.138960	0.393908	0.168100
225	0.397001	0.140420	0.396699	0.143100
226	0.401416	0.129640	0.389216	0.154300
227	0.397667	0.134760	0.397561	0.154800
228	0.398028	0.128960	0.414162	0.153100
229	0.402363	0.125120	0.383159	0.143500
230	0.400991	0.137620	0.387004	0.111800
231	0.398380	0.127840	0.407091	0.109100
232	0.403517	0.116020	0.404495	0.105800
233	0.397505	0.133540	0.399919	0.165600
234	0.397923	0.135520	0.388646	0.105300
235	0.401421	0.120360	0.417140	0.100000
236	0.402603	0.115260	0.397290	0.131700
237	0.396990	0.133060	0.389902	0.106500
238	0.401207	0.127160	0.397899	0.161000
239	0.400161	0.132800	0.401244	0.143100
240	0.401103	0.123740	0.409051	0.106600
241	0.399391	0.127800	0.398356	0.116000
242	0.400125	0.125120	0.409890	0.100800
243	0.400665	0.125400	0.386264	0.119800
244	0.398360	0.126200	0.395643	0.119500
245	0.398915	0.138980	0.410052	0.118000
246	0.399324	0.131060	0.392946	0.161800
247	0.396937	0.129500	0.385981	0.125900
248	0.398100	0.139240	0.422150	0.100000
249	0.400543	0.134560	0.381883	0.163600
250	0.395043	0.130900	0.420333	0.100000
251	0.400924	0.134740	0.425280	0.161100
252	0.399235	0.151780	0.397250	0.111200
253	0.398368	0.128640	0.410123	0.100200
254	0.397124	0.128120	0.413201	0.106200
255	0.398737	0.140800	0.391295	0.165800
256	0.397000	0.139220	0.400519	0.148700
257	0.398011	0.126780	0.398960	0.123700
258	0.395374	0.135740	0.401796	0.100300
259	0.399823	0.136720	0.402661	0.163100
260	0.398726	0.129580	0.393546	0.104400
261	0.399918	0.134260	0.407446	0.104600
262	0.397536	0.122540	0.403177	0.101300
263	0.394133	0.136860	0.405715	0.132600
264	0.401055	0.115940	0.404185	0.141300
265	0.401343	0.118500	0.392668	0.147800
266	0.391026	0.145240	0.383416	0.119600
267	0.395930	0.132860	0.379382	0.159300
268	0.393975	0.141520	0.386240	0.114600
269	0.395256	0.139560	0.399968	0.103000
270	0.400070	0.116880	0.389513	0.166900
271	0.396127	0.142020	0.383257	0.159900
272	0.396502	0.138360	0.398845	0.100800
273	0.395778	0.132020	0.389843	0.119000
274	0.396331	0.134320	0.403439	0.100600
275	0.398198	0.129100	0.397525	0.160200
276	0.396005	0.122780	0.392884	0.155800
277	0.397143	0.128080	0.399527	0.144800
278	0.394484	0.127940	0.395920	0.111400
279	0.393663	0.130980	0.407996	0.101500
280	0.401480	0.133700	0.389702	0.103200
281	0.395051	0.127500	0.403160	0.100200
282	0.395673	0.129440	0.391861	0.162800
283	0.396666	0.136900	0.390294	0.108300
284	0.395824	0.130040	0.397938	0.171200
285	0.396078	0.128480	0.400296	0.100100
286	0.393400	0.133400	0.389820	0.154900
287	0.397010	0.131920	0.389543	0.133000
288	0.395026	0.140300	0.386976	0.105200
289	0.395596	0.132040	0.398009	0.104800
290	0.396096	0.126400	0.400113	0.162800
291	0.397081	0.131120	0.410593	0.100900
292	0.394913	0.131860	0.382635	0.139800
293	0.394430	0.137240	0.400290	0.113700
294	0.397470	0.137000	0.397208	0.162500
295	0.393960	0.135840	0.402869	0.161800
296	0.396425	0.129620	0.399948	0.100300
297	0.394239	0.134880	0.392528	0.163100
298	0.395015	0.142380	0.404678	0.103600
299	0.393933	0.130220	0.395134	0.153200
300	0.395355	0.146360	0.400793	0.141500
301	0.392493	0.136060	0.382632	0.156800
302	0.396371	0.130260	0.397967	0.112600
303	0.393397	0.146340	0.398078	0.153400
304	0.394553	0.122380	0.388367	0.119800
305	0.391477	0.140720	0.394132	0.107800
306	0.392509	0.139240	0.381726	0.141100
307	0.397800	0.130100	0.396914	0.133300
308	0.394902	0.131360	0.401063	0.103300
309	0.396617	0.126500	0.394000	0.107600
310	0.397475	0.121600	0.379520	0.163700
311	0.394071	0.138580	0.400550	0.158500
312	0.396143	0.130700	0.387394	0.170700
313	0.391982	0.141640	0.411839	0.118800
314	0.396064	0.133040	0.386153	0.148300
315	0.393722	0.130920	0.398290	0.101700
316	0.394054	0.128140	0.387451	0.165300
317	0.393559	0.134020	0.398951	0.100400
318	0.394520	0.133220	0.388507	0.123000
319	0.393243	0.136840	0.398882	0.180800
320	0.393142	0.142620	0.385538	0.124900
321	0.391641	0.134320	0.406248	0.101800
322	0.393922	0.130700	0.386483	0.125900
323	0.392985	0.127080	0.382026	0.137200
324	0.393349	0.135380	0.393874	0.166000
325	0.393389	0.130660	0.388906	0.153400
326	0.394178	0.131080	0.404065	0.117900
327	0.395019	0.126420	0.386795	0.143000
328	0.394305	0.127700	0.381924	0.162200
329	0.393436	0.139780	0.395087	0.116600
330	0.391285	0.135080	0.401701	0.110700
331	0.391334	0.132180	0.388133	0.161100
332	0.392853	0.145040	0.384843	0.177000
333	0.392933	0.162160	0.417912	0.171900
334	0.393281	0.146400	0.404532	0.130500
335	0.394064	0.149460	0.390020	0.124200
336	0.392184	0.131480	0.406233	0.101600
337	0.392742	0.131360	0.403002	0.119300
338	0.392454	0.144960	0.400524	0.156800
339	0.393620	0.143680	0.386001	0.118700
340	0.392224	0.134420	0.385213	0.164600
341	0.391829	0.133280	0.394927	0.162900
342	0.393235	0.132220	0.387543	0.159900
343	0.391823	0.134380	0.388591	0.127600
344	0.392845	0.144680	0.387227	0.165400
345	0.392787	0.133400	0.400827	0.123400
346	0.394145	0.127780	0.389911	0.152400
347	0.393587	0.133380	0.392144	0.101800
348	0.393998	0.135940	0.384615	0.119100
349	0.389716	0.142640	0.387343	0.106900
350	0.391066	0.137460	0.399479	0.161800
351	0.394684	0.132300	0.390740	0.164700
352	0.393522	0.131580	0.393178	0.143500
353	0.391747	0.131040	0.388359	0.135600
354	0.393416	0.125140	0.397044	0.105300
355	0.391944	0.137240	0.407642	0.100700
356	0.391998	0.136600	0.385168	0.119800
357	0.390979	0.135400	0.392072	0.152600
358	0.392576	0.132500	0.382281	0.165100
359	0.392113	0.133740	0.388512	0.101900
360	0.389528	0.137720	0.401528	0.118900
361	0.392178	0.148180	0.385542	0.118400
362	0.393481	0.124240	0.400079	0.100500
363	0.393065	0.137720	0.385043	0.127800
364	0.389644	0.156180	0.412631	0.113800
365	0.394334	0.142840	0.405707	0.100700
366	0.389973	0.130180	0.377881	0.174000
367	0.390694	0.136020	0.401404	0.102400
368	0.393930	0.124660	0.384603	0.141000
369	0.392312	0.130860	0.381260	0.135900
370	0.391045	0.138140	0.383283	0.128900
371	0.390306	0.151020	0.390135	0.155300
372	0.389903	0.141020	0.382961	0.157500
373	0.390900	0.132260	0.391034	0.107200
374	0.391498	0.132720	0.390122	0.122500
375	0.392495	0.134440	0.387219	0.104400
376	0.391652	0.140360	0.396980	0.119300
377	0.391198	0.141400	0.388264	0.171200
378	0.393370	0.136880	0.394992	0.110900
379	0.389883	0.144780	0.391607	0.102000
380	0.391976	0.153080	0.407028	0.168200
381	0.389012	0.141400	0.390996	0.130400
382	0.425395	0.128460	0.398751	0.146400
383	0.389822	0.141060	0.396228	0.134200
384	0.391571	0.140740	0.389215	0.128400
385	0.390458	0.136520	0.400513	0.113000
386	0.392259	0.136380	0.381462	0.147800
387	0.391484	0.130780	0.388007	0.173100
388	0.388312	0.142820	0.399785	0.110600
389	0.391226	0.138100	0.384683	0.107900
390	0.389423	0.133100	0.393551	0.105900
391	0.391252	0.130100	0.394509	0.100200
392	0.391256	0.136260	0.398033	0.100900
393	0.391416	0.132800	0.386965	0.121900
394	0.390029	0.141620	0.398524	0.100300
395	0.390007	0.147960	0.381542	0.172400
396	0.388781	0.149620	0.402630	0.100100
397	0.390546	0.124580	0.391114	0.112300
398	0.391824	0.137040	0.396092	0.118800
399	0.389894	0.136120	0.390963	0.116600
400	0.388386	0.146040	0.401020	0.101000
401	0.390082	0.134500	0.399208	0.101800
402	0.389674	0.142900	0.403680	0.100700
403	0.391180	0.146580	0.386604	0.182500
404	0.391204	0.153620	0.406725	0.157700
405	0.390496	0.139120	0.404624	0.100200
406	0.389525	0.136920	0.400664	0.100100
407	0.390167	0.127280	0.401984	0.101600
408	0.390494	0.148380	0.379496	0.152900
409	0.389126	0.156880	0.384510	0.124200
410	0.390616	0.142580	0.378040	0.182500
411	0.389117	0.159020	0.382018	0.120700
412	0.391035	0.125480	0.398054	0.116300
413	0.390148	0.132020	0.392492	0.139700
414	0.389799	0.132720	0.384746	0.126800
415	0.388730	0.133760	0.382933	0.164300
416	0.389015	0.155700	0.383580	0.182900
417	0.389024	0.149160	0.399982	0.100200
418	0.389344	0.141440	0.391091	0.129800
419	0.389678	0.134300	0.391023	0.162300
420	0.388707	0.145880	0.378779	0.169800
421	0.389191	0.125140	0.400687	0.157000
422	0.390739	0.136920	0.390824	0.143200
423	0.389374	0.137560	0.394253	0.105800
424	0.389597	0.135920	0.379970	0.143400
425	0.389374	0.135900	0.384513	0.175300
426	0.390562	0.160200	0.384153	0.112400
427	0.389799	0.135960	0.382166	0.164600
428	0.390500	0.127860	0.395798	0.110600
429	0.389849	0.139060	0.381595	0.142300
430	0.389572	0.127860	0.383275	0.151200
431	0.388859	0.135260	0.379980	0.155700
432	0.389291	0.138760	0.382331	0.151700
433	0.389352	0.131480	0.387199	0.105100
434	0.389058	0.133120	0.404035	0.100300
435	0.388716	0.134240	0.398323	0.100200
436	0.390616	0.136280	0.387623	0.132100
437	0.390093	0.139540	0.380834	0.169000
438	0.388714	0.134160	0.385986	0.152300
439	0.387505	0.140080	0.401588	0.119400
440	0.389341	0.136760	0.383051	0.164200
441	0.388888	0.144820	0.384815	0.148300
442	0.387880	0.138500	0.382301	0.167000
443	0.387864	0.140380	0.391455	0.110200
444	0.389277	0.137120	0.397690	0.163400
445	0.389708	0.132220	0.402923	0.105400
446	0.387383	0.139360	0.386100	0.155200
447	0.389842	0.151500	0.382877	0.123500
448	0.389250	0.138960	0.381643	0.140600
449	0.388178	0.131760	0.383901	0.154200
450	0.387195	0.136280	0.400975	0.166400
451	0.389819	0.160100	0.390180	0.105500
452	0.390283	0.143720	0.381905	0.134300
453	0.387346	0.131700	0.394963	0.116700
454	0.388763	0.137660	0.395440	0.104600
455	0.388715	0.129640	0.382162	0.132000
456	0.388295	0.144560	0.388201	0.167300
457	0.388796	0.140800	0.384583	0.150800
458	0.389813	0.141640	0.396941	0.120200
459	0.388904	0.152920	0.380666	0.138000
460	0.389704	0.127840	0.394915	0.100700
461	0.387970	0.141100	0.395416	0.104900
462	0.389350	0.138320	0.384750	0.114900
463	0.388492	0.138820	0.392286	0.100300
464	0.389053	0.151220	0.390007	0.138100
465	0.387490	0.141100	0.382046	0.117200
466	0.389535	0.137500	0.392371	0.120500
467	0.388884	0.140240	0.386220	0.122600
468	0.389723	0.140720	0.393170	0.155100
469	0.388956	0.128440	0.388434	0.165700
470	0.389866	0.139420	0.398218	0.102300
471	0.389952	0.132140	0.383650	0.136100
472	0.387763	0.143500	0.386813	0.133100
473	0.389051	0.136000	0.392074	0.164700
474	0.388802	0.150020	0.386776	0.110100
475	0.389481	0.121060	0.383093	0.156600
476	0.388673	0.160660	0.392692	0.149700
477	0.389113	0.143920	0.389152	0.163400
478	0.389787	0.143220	0.389669	0.105500
479	0.388470	0.140820	0.394729	0.150400
480	0.389951	0.134180	0.392481	0.101200
481	0.389422	0.147520	0.382815	0.166200
482	0.388588	0.144060	0.386215	0.122100
483	0.389177	0.124200	0.388550	0.159900
484	0.388853	0.129940	0.390013	0.105000
485	0.389083	0.124960	0.387041	0.135800
486	0.388951	0.136720	0.393810	0.105200
487	0.388797	0.145080	0.384749	0.162300
488	0.388026	0.144100	0.385398	0.106200
489	0.388115	0.137900	0.385821	0.167300
490	0.387807	0.153800	0.388358	0.112300
491	0.387950	0.122340	0.392446	0.105400
492	0.389448	0.115600	0.389926	0.121300
493	0.388921	0.123860	0.381697	0.153100
494	0.388816	0.137720	0.393015	0.118200
495	0.388776	0.173440	0.389314	0.178500
496	0.388111	0.168480	0.386125	0.106200
497	0.388218	0.132120	0.395960	0.101300
498	0.388951	0.119040	0.385734	0.127700
499	0.388304	0.122120	0.388800	0.161300
500	0.388612	0.140000	0.391307	0.103600
501	0.388717	0.158020	0.383567	0.165300
502	0.387553	0.166080	0.385268	0.108900
503	0.388677	0.135640	0.387708	0.155000
504	0.388593	0.138140	0.386333	0.104900
505	0.388772	0.137260	0.392759	0.162000
506	0.403881	0.167340	0.398804	0.170200
507	0.388319	0.178840	0.387427	0.174900
508	0.388657	0.184340	0.395100	0.161400
509	0.388701	0.179000	0.386231	0.172200
510	0.387280	0.145480	0.391126	0.103700
511	0.388553	0.138380	0.393382	0.167500
512	0.388697	0.138100	0.392553	0.111500
513	0.387625	0.139160	0.393638	0.166300
514	0.387083	0.140100	0.385739	0.106800
515	0.388193	0.140440	0.385205	0.165200
516	0.388555	0.183320	0.395117	0.175800
517	0.388842	0.183260	0.383038	0.172300
518	0.388195	0.184040	0.391576	0.168300
519	0.438782	0.180980	0.388162	0.183300
520	0.388342	0.178660	0.389975	0.149600
521	0.388754	0.186020	0.385302	0.177200
522	0.387913	0.181140	0.384512	0.172000
523	0.388016	0.184980	0.384894	0.164100
524	0.386924	0.176940	0.395254	0.156000
525	0.388112	0.179620	0.383923	0.181100
526	0.388206	0.185420	0.387666	0.130500
527	0.387644	0.180720	0.384907	0.174500
528	0.387679	0.182060	0.389403	0.180900
529	0.387878	0.181900	0.383036	0.172100
530	0.387889	0.182780	0.388092	0.137400
531	0.387743	0.180500	0.385038	0.172900
532	0.387526	0.178260	0.390887	0.171300
533	0.387653	0.182780	0.386597	0.180000
534	0.387580	0.180540	0.393229	0.176900
535	0.387615	0.182820	0.383154	0.173300
536	0.387229	0.185280	0.392487	0.165900
537	0.387564	0.185480	0.388477	0.183800
538	0.387578	0.190920	0.396117	0.165900
539	0.387520	0.186160	0.383989	0.178100
540	0.387194	0.185280	0.389709	0.157800
541	0.387775	0.185220	0.384798	0.177300
542	0.387390	0.188560	0.393171	0.173100
543	0.387355	0.184240	0.384178	0.176400
544	0.387370	0.186980	0.386341	0.179700
545	0.387243	0.188400	0.384725	0.181600
546	0.387085	0.182740	0.391745	0.170900
547	0.387480	0.190080	0.384222	0.179100
548	0.387304	0.190900	0.392255	0.168400
549	0.387361	0.187500	0.387240	0.179600
550	0.387491	0.188860	0.388975	0.162300
551	0.386996	0.185220	0.384681	0.178200
552	0.387231	0.188320	0.393222	0.171900
553	0.387175	0.191040	0.384232	0.181500
554	0.387241	0.187040	0.389737	0.175200
555	0.387120	0.189440	0.383981	0.180500
556	0.386971	0.189180	0.387914	0.177800
557	0.387085	0.191460	0.385379	0.182400
558	0.387061	0.192400	0.390775	0.176100
559	0.387007	0.190640	0.383789	0.179000
560	0.386874	0.191600	0.391048	0.181600
561	0.386744	0.190520	0.384979	0.178800
562	0.386921	0.190840	0.389261	0.182000
563	0.386586	0.185640	0.384253	0.177100
564	0.386683	0.190200	0.387988	0.168900
565	0.386981	0.188400	0.384508	0.181000
566	0.386322	0.188760	0.394183	0.179600
567	0.386630	0.190340	0.383231	0.181100
568	0.386544	0.190540	0.391121	0.171700
569	0.386587	0.191160	0.383867	0.173000
570	0.386839	0.188840	0.392038	0.171600
571	0.386694	0.191100	0.382487	0.180500
572	0.386543	0.193940	0.385365	0.173900
573	0.386560	0.190640	0.384537	0.179100
574	0.386770	0.190120	0.387397	0.173700
575	0.386498	0.186860	0.384077	0.181200
576	0.386349	0.190060	0.388003	0.176100
577	0.386326	0.189620	0.384609	0.183300
578	0.386295	0.189860	0.390757	0.181000
579	0.386336	0.192180	0.383730	0.182200
580	0.386403	0.191480	0.388365	0.178600
581	0.386360	0.192300	0.384590	0.178500
582	0.386388	0.193460	0.388337	0.176700
583	0.386426	0.192140	0.384857	0.178700
584	0.386220	0.191540	0.387187	0.170500
585	0.386412	0.192240	0.384340	0.178500
586	0.386453	0.191660	0.387485	0.182300
587	0.386276	0.191960	0.383044	0.174600
588	0.386150	0.191000	0.387005	0.176900
589	0.386238	0.192920	0.385476	0.179100
590	0.386352	0.189880	0.388041	0.177500
591	0.386169	0.192280	0.383639	0.181700
592	0.386350	0.193060	0.388081	0.178400
593	0.386047	0.191360	0.385363	0.178300
594	0.386178	0.191620	0.385937	0.177500
595	0.386140	0.192280	0.383925	0.183300
596	0.385837	0.192720	0.391064	0.182100
597	0.386078	0.190840	0.383001	0.175900
598	0.386004	0.192420	0.390663	0.181200
599	0.386225	0.191480	0.385210	0.181200
600	0.386002	0.191200	0.391634	0.179300
601	0.385989	0.191000	0.383863	0.179500
602	0.386230	0.191120	0.384550	0.176400
603	0.385828	0.191400	0.385745	0.179400
604	0.386116	0.192520	0.389147	0.181900
605	0.386236	0.192960	0.382833	0.178800
606	0.385836	0.193040	0.392972	0.176000
607	0.385909	0.191420	0.384101	0.177600
608	0.385959	0.192340	0.390243	0.171400
609	0.385835	0.193200	0.383643	0.180600
610	0.385769	0.191520	0.388818	0.180000
611	0.386165	0.191280	0.384732	0.172300
612	0.385802	0.191240	0.390239	0.173100
613	0.386003	0.193260	0.384131	0.182000
614	0.385942	0.191980	0.389049	0.181100
615	0.386109	0.191340	0.383131	0.183400
616	0.385793	0.191560	0.389288	0.179800
617	0.386104	0.193480	0.384395	0.177300
618	0.385920	0.193260	0.385668	0.181400
619	0.385960	0.193880	0.383211	0.177000
620	0.385980	0.192520	0.389738	0.183800
621	0.385725	0.192180	0.384828	0.180900
622	0.385606	0.190240	0.391718	0.176600
623	0.385708	0.192900	0.385661	0.177900
624	0.385835	0.191180	0.386302	0.181700
625	0.385749	0.193420	0.384227	0.183000
626	0.385925	0.191020	0.389675	0.182400
627	0.385872	0.193300	0.384880	0.179100
628	0.385282	0.192760	0.390189	0.177500
629	0.385789	0.190740	0.383764	0.176100
630	0.385774	0.193900	0.387063	0.182600
631	0.385574	0.192240	0.383283	0.182000
632	0.385295	0.193120	0.391215	0.178300
633	0.385911	0.193180	0.382434	0.182300
