epoch	loss	acc	val_loss	val_acc
0	2.751463	0.822237	2.885447	0.820001
1	2.881521	0.820245	2.885447	0.820001
2	2.867134	0.820029	2.885447	0.820001
3	2.879467	0.819929	2.885447	0.820001
4	2.887034	0.819901	2.885447	0.820001
5	2.883575	0.820045	2.885447	0.820001
6	2.885818	0.819977	2.885447	0.820001
7	2.885417	0.820001	2.885447	0.820001
8	2.882613	0.820177	2.885447	0.820001
9	2.885447	0.820001	2.885447	0.820001
10	2.885447	0.820001	2.885447	0.820001
11	2.885447	0.820001	2.885447	0.820001
12	2.885447	0.820001	2.885447	0.820001
13	2.885447	0.820001	2.885447	0.820001
14	2.885447	0.820001	2.885447	0.820001
15	2.885447	0.820001	2.885447	0.820001
16	2.885447	0.820001	2.885447	0.820001
17	2.885447	0.820001	2.885447	0.820001
18	2.885447	0.820001	2.885447	0.820001
19	2.885447	0.820001	2.885447	0.820001
20	2.885447	0.820001	2.885447	0.820001
21	2.885447	0.820001	2.885447	0.820001
22	2.885447	0.820001	2.885447	0.820001
23	2.885447	0.820001	2.885447	0.820001
24	2.885447	0.820001	2.885447	0.820001
25	2.885447	0.820001	2.885447	0.820001
26	2.885447	0.820001	2.885447	0.820001
27	2.885447	0.820001	2.885447	0.820001
28	2.885447	0.820001	2.885447	0.820001
29	2.885447	0.820001	2.885447	0.820001
30	2.885447	0.820001	2.885447	0.820001
31	2.885447	0.820001	2.885447	0.820001
32	2.885447	0.820001	2.885447	0.820001
33	2.885447	0.820001	2.885447	0.820001
34	2.885447	0.820001	2.885447	0.820001
35	2.885447	0.820001	2.885447	0.820001
36	2.885447	0.820001	2.885447	0.820001
37	2.885447	0.820001	2.885447	0.820001
38	2.885447	0.820001	2.885447	0.820001
39	2.885447	0.820001	2.885447	0.820001
40	2.885447	0.820001	2.885447	0.820001
41	2.885447	0.820001	2.885447	0.820001
42	2.885447	0.820001	2.885447	0.820001
43	2.885447	0.820001	2.885447	0.820001
44	2.885447	0.820001	2.885447	0.820001
45	2.885447	0.820001	2.885447	0.820001
46	2.885447	0.820001	2.885447	0.820001
47	2.885447	0.820001	2.885447	0.820001
48	2.885447	0.820001	2.885447	0.820001
49	2.885447	0.820001	2.885447	0.820001
50	2.885447	0.820001	2.885447	0.820001
51	2.885447	0.820001	2.885447	0.820001
52	2.885447	0.820001	2.885447	0.820001
53	2.885447	0.820001	2.885447	0.820001
54	2.885447	0.820001	2.885447	0.820001
55	2.885447	0.820001	2.885447	0.820001
56	2.885447	0.820001	2.885447	0.820001
57	2.885447	0.820001	2.885447	0.820001
58	2.885447	0.820001	2.885447	0.820001
59	2.885447	0.820001	2.885447	0.820001
60	2.885447	0.820001	2.885447	0.820001
61	2.885447	0.820001	2.885447	0.820001
62	2.885447	0.820001	2.885447	0.820001
63	2.885447	0.820001	2.885447	0.820001
64	2.885447	0.820001	2.885447	0.820001
65	2.885447	0.820001	2.885447	0.820001
66	2.885447	0.820001	2.885447	0.820001
67	2.885447	0.820001	2.885447	0.820001
68	2.885447	0.820001	2.885447	0.820001
69	2.885447	0.820001	2.885447	0.820001
70	2.885447	0.820001	2.885447	0.820001
71	2.885447	0.820001	2.885447	0.820001
72	2.885447	0.820001	2.885447	0.820001
73	2.885447	0.820001	2.885447	0.820001
74	2.885447	0.820001	2.885447	0.820001
75	2.885447	0.820001	2.885447	0.820001
76	2.885447	0.820001	2.885447	0.820001
77	2.885447	0.820001	2.885447	0.820001
78	2.885447	0.820001	2.885447	0.820001
79	2.885447	0.820001	2.885447	0.820001
80	2.885447	0.820001	2.885447	0.820001
81	2.885447	0.820001	2.885447	0.820001
82	2.885447	0.820001	2.885447	0.820001
83	2.885447	0.820001	2.885447	0.820001
84	2.885447	0.820001	2.885447	0.820001
85	2.885447	0.820001	2.885447	0.820001
86	2.885447	0.820001	2.885447	0.820001
87	2.885447	0.820001	2.885447	0.820001
88	2.885447	0.820001	2.885447	0.820001
89	2.885447	0.820001	2.885447	0.820001
90	2.885447	0.820001	2.885447	0.820001
91	2.885447	0.820001	2.885447	0.820001
92	2.885447	0.820001	2.885447	0.820001
93	2.885447	0.820001	2.885447	0.820001
94	2.885447	0.820001	2.885447	0.820001
95	2.885447	0.820001	2.885447	0.820001
96	2.885447	0.820001	2.885447	0.820001
97	2.885447	0.820001	2.885447	0.820001
98	2.885447	0.820001	2.885447	0.820001
99	2.885447	0.820001	2.885447	0.820001
