epoch	loss	acc	val_loss	val_acc
0	3.989544	0.152120	2.211345	0.177400
1	2.101436	0.235300	1.992742	0.307800
2	1.960969	0.301780	1.890831	0.339100
3	1.876731	0.336460	1.819626	0.365600
4	1.824297	0.356600	1.777333	0.383500
5	1.787359	0.366000	1.741915	0.388700
6	1.758053	0.379340	1.707200	0.401500
7	1.733461	0.389700	1.681593	0.411300
8	1.709484	0.395440	1.662186	0.418500
9	1.698493	0.403440	1.644946	0.426800
